VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2015-01-15 19:05:43,2015-01-15 19:15:09,5,1.57,-73.9784240722656,40.7462081909179,1,N,-73.9802169799804,40.7285423278808,1,8.0,1.0,0.5,1.8,0.0,0.3,11.6
2,2015-01-15 19:05:44,2015-01-15 19:17:44,1,2.92,-73.9983520507812,40.7200317382812,1,N,-73.955825805664,40.7155990600585,1,12.5,1.0,0.5,2.7,0.0,0.3,17.0
1,2015-01-10 19:12:21,2015-01-10 19:31:33,1,2.9,-74.0030517578125,40.7277183532714,1,N,-73.9760360717773,40.7639694213867,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
1,2015-01-10 19:12:21,2015-01-10 19:46:08,1,16.4,-73.9770965576171,40.7631721496582,2,N,-73.7907104492187,40.6442756652832,1,52.0,0.0,0.5,10.0,0.0,0.3,62.8
2,2015-01-25 00:13:04,2015-01-25 00:13:18,1,0.02,-73.9948120117187,40.727741241455,1,N,-73.9969406127929,40.7255592346191,2,2.5,0.5,0.5,0.0,0.0,0.3,3.8
2,2015-01-25 00:13:05,2015-01-25 00:29:11,1,1.73,-73.9859390258789,40.726764678955,1,N,-74.0065460205078,40.737865447998,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3
2,2015-01-25 00:13:05,2015-01-25 00:25:43,1,2.25,-73.9799880981445,40.7432746887207,1,N,-74.0080871582031,40.7390556335449,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16
2,2015-01-25 00:13:05,2015-01-25 00:25:50,1,3.53,-73.9889678955078,40.7216796875,1,N,-73.9787292480468,40.7624702453613,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8
2,2015-01-25 00:13:06,2015-01-25 00:23:26,1,2.01,-73.9486846923828,40.7823600769042,1,N,-73.9570846557617,40.8019905090332,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96
2,2015-01-25 00:13:06,2015-01-25 00:24:51,1,3.37,-73.9455108642578,40.7737236022949,1,N,-73.987434387207,40.7557067871093,1,12.5,0.5,0.5,0.0,0.0,0.3,13.8
2,2015-01-25 00:13:06,2015-01-25 00:22:20,1,1.35,-73.9339447021484,40.7628517150878,1,N,-73.9170227050781,40.7709465026855,1,8.0,0.5,0.5,0.7,0.0,0.3,10.0
2,2015-01-25 00:13:06,2015-01-25 00:18:30,1,1.18,-73.9830245971679,40.7678184509277,1,N,-73.9683074951171,40.7631492614746,1,6.0,0.5,0.5,1.8,0.0,0.3,9.1
2,2015-01-25 00:13:06,2015-01-25 00:21:15,5,2.05,-73.9909591674804,40.73482131958,1,N,-73.9907302856445,40.75537109375,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76
2,2015-01-25 00:13:06,2015-01-25 00:34:32,1,3.05,-73.9916381835937,40.7270889282226,1,N,-73.9517135620117,40.7147789001464,1,16.5,0.5,0.5,5.34,0.0,0.3,23.14
2,2015-01-25 00:13:07,2015-01-25 00:27:08,4,3.06,-73.9926376342773,40.7237930297851,1,N,-73.9640502929687,40.7568664550781,1,12.5,0.5,0.5,2.76,0.0,0.3,16.56
2,2015-01-25 00:13:07,2015-01-25 00:15:39,1,0.49,-73.9861602783203,40.7599487304687,1,N,-73.9836044311523,40.7639389038085,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3
2,2015-01-25 00:13:07,2015-01-25 00:24:59,1,2.6,-73.9484786987304,40.7824783325195,1,N,-73.9715347290039,40.8003387451171,1,11.0,0.5,0.5,1.5,0.0,0.3,13.8
2,2015-01-25 00:13:07,2015-01-25 00:41:19,1,6.17,-74.0016326904296,40.7409362792968,1,N,-73.919807434082,40.7430801391601,1,24.0,0.5,0.5,2.7,0.0,0.3,28.0
2,2015-01-25 00:13:08,2015-01-25 00:34:57,1,3.72,-73.975341796875,40.7898788452148,1,N,-74.0050430297851,40.7411918640136,1,16.5,0.5,0.5,3.56,0.0,0.3,21.36
2,2015-01-25 00:13:08,2015-01-25 00:18:57,1,1.1,-73.979881286621,40.7462463378906,1,N,-73.9876632690429,40.7326736450195,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
2,2015-01-25 00:13:09,2015-01-25 00:21:38,2,2.63,-73.9928283691406,40.7014846801757,1,N,-73.9929046630859,40.7199783325195,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16
2,2015-01-25 00:13:09,2015-01-25 00:22:51,2,2.22,-73.9925308227539,40.7244606018066,1,N,-74.0108947753906,40.7032661437988,1,9.5,0.5,0.5,2.7,0.0,0.3,13.5
2,2015-01-25 00:13:09,2015-01-25 00:20:30,1,1.79,-73.9556884765625,40.7724685668945,1,N,-73.974380493164,40.7566719055175,1,8.0,0.5,0.5,2.79,0.0,0.3,12.09
2,2015-01-25 00:13:09,2015-01-25 00:24:28,1,1.14,-73.9931106567382,40.7242889404296,1,N,-74.0009765625,40.7352218627929,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76
2,2015-01-25 00:13:09,2015-01-25 01:02:40,1,10.2,-73.9976119995117,40.7622413635253,1,N,-73.908576965332,40.6900482177734,2,39.0,0.5,0.5,0.0,0.0,0.3,40.3
2,2015-01-04 13:44:51,2015-01-04 13:53:27,5,1.48,-73.9863510131835,40.7593765258789,1,N,-73.9962463378906,40.746711730957,1,7.5,0.0,0.5,1.5,0.0,0.3,9.8
2,2015-01-04 13:44:51,2015-01-04 13:45:03,1,0.03,-73.9445114135742,40.7945671081542,1,N,-73.9447021484375,40.794334411621,2,2.5,0.0,0.5,0.0,0.0,0.3,3.3
1,2015-01-04 13:44:52,2015-01-04 13:56:49,1,2.5,0.0,0.0,1,N,0.0,0.0,1,11.0,0.0,0.5,2.35,0.0,0.0,14.15
2,2015-01-04 13:44:52,2015-01-04 13:46:38,1,0.36,-73.9912490844726,40.7654609680175,1,N,-73.9875335693359,40.7684097290039,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
2,2015-01-04 13:44:52,2015-01-04 13:56:58,3,3.14,-73.9779434204101,40.6848716735839,1,N,-73.9964904785156,40.7255096435546,1,12.5,0.0,0.5,2.5,0.0,0.3,15.8
2,2015-01-04 13:44:52,2015-01-04 13:53:17,1,1.14,-73.9909515380859,40.7508087158203,1,N,-73.9794082641601,40.7412605285644,1,7.0,0.0,0.5,1.4,0.0,0.3,9.2
2,2015-01-04 13:44:52,2015-01-04 14:04:23,1,8.98,-73.8710021972656,40.7737922668457,1,N,-73.9613647460937,40.7700424194335,1,27.0,0.0,0.5,0.0,5.33,0.3,33.13
2,2015-01-04 13:44:52,2015-01-04 13:49:03,1,0.85,0.0,0.0,1,N,0.0,0.0,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2015-01-04 13:44:53,2015-01-04 13:49:40,2,0.7,-73.9947357177734,40.7400932312011,1,N,-73.9983139038085,40.7362442016601,2,5.0,0.0,0.5,0.0,0.0,0.0,5.8
1,2015-01-04 13:44:53,2015-01-04 13:51:53,3,1.5,-74.0142059326171,40.7120895385742,1,N,-74.0010986328125,40.7241287231445,2,7.5,0.0,0.5,0.0,0.0,0.0,8.3
2,2015-01-04 13:44:53,2015-01-04 13:55:07,2,1.26,-73.9795532226562,40.7662658691406,1,N,-73.9833831787109,40.755313873291,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
2,2015-01-04 13:44:53,2015-01-04 13:51:26,1,1.56,-73.9577865600585,40.7745857238769,1,N,-73.9722366333007,40.7568855285644,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8
1,2015-01-04 13:44:54,2015-01-04 13:53:36,1,1.5,-73.9694061279296,40.7985877990722,1,N,-73.9718856811523,40.781940460205,1,8.0,0.0,0.5,1.75,0.0,0.0,10.55
1,2015-01-04 13:44:54,2015-01-04 13:50:29,1,1.1,-73.9679794311523,40.8021354675292,1,N,-73.977684020996,40.7872657775878,1,6.5,0.0,0.5,2.0,0.0,0.0,9.3
1,2015-01-04 13:44:54,2015-01-04 13:47:15,1,0.5,-73.9625167846679,40.7700386047363,1,N,-73.9677352905273,40.7628555297851,1,4.0,0.0,0.5,1.0,0.0,0.0,5.8
2,2015-01-04 13:44:54,2015-01-04 14:02:23,2,8.79,-73.9642028808593,40.7733688354492,1,N,-73.8706359863281,40.7738342285156,1,26.0,0.0,0.5,4.0,5.33,0.3,36.13
2,2015-01-04 13:44:54,2015-01-04 13:53:15,1,1.39,-73.9862518310546,40.7304382324218,1,N,-73.9912185668945,40.7421684265136,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2015-01-15 14:00:41,2015-01-15 14:11:18,1,1.64,-73.9837265014648,40.7463417053222,1,N,-73.966796875,40.7614059448242,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
2,2015-01-15 14:00:41,2015-01-15 14:19:26,1,1.53,-73.9957809448242,40.7329406738281,1,N,-73.9910736083984,40.7503814697265,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
2,2015-01-15 14:00:41,2015-01-15 14:31:42,5,7.48,-73.8708190917968,40.7737007141113,1,N,-73.9686965942382,40.7626800537109,2,27.0,0.0,0.5,0.0,0.0,0.3,27.8
2,2015-01-15 14:00:41,2015-01-15 14:13:48,1,3.0,-73.9642715454101,40.773021697998,1,N,-73.9657745361328,40.8046684265136,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
2,2015-01-15 14:00:42,2015-01-15 14:05:01,1,0.67,-73.9709320068359,40.7959213256835,1,N,-73.9701690673828,40.7891235351562,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8
2,2015-01-15 14:00:42,2015-01-15 14:20:40,1,1.51,-73.9721221923828,40.7590293884277,1,N,-73.9909362792968,40.7557373046875,1,13.0,0.0,0.5,2.6,0.0,0.3,16.4
2,2015-01-15 14:00:42,2015-01-15 14:05:16,2,0.85,-73.9805679321289,40.7656517028808,1,N,-73.973045349121,40.7582702636718,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2015-01-15 14:00:43,2015-01-15 14:58:40,1,15.2,-73.8012619018554,40.6677284240722,2,N,-73.9933547973632,40.7560005187988,1,52.0,0.0,0.5,14.33,5.33,0.3,72.46
2,2015-01-15 14:00:43,2015-01-15 14:41:50,3,9.96,-73.9909591674804,40.7453422546386,1,N,-73.9736022949218,40.6324806213378,2,35.5,0.0,0.5,0.0,0.0,0.3,36.3
2,2015-01-15 14:00:44,2015-01-15 14:04:55,1,0.76,-73.9635162353515,40.7715606689453,1,N,-73.9529876708984,40.7724609375,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8
2,2015-01-15 14:00:44,2015-01-15 14:04:06,1,0.38,-73.9913864135742,40.7701683044433,1,N,-73.9897842407226,40.7747383117675,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,2015-01-15 14:00:45,2015-01-15 14:05:40,2,0.63,-73.9542694091796,40.7782707214355,1,N,-73.9562759399414,40.7840461730957,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8
2,2015-01-15 14:00:45,2015-01-15 14:39:09,1,12.63,-73.7885284423828,40.6477851867675,1,N,-73.9778823852539,40.689640045166,1,40.0,0.0,0.5,12.0,0.0,0.3,52.8
2,2015-01-15 14:00:45,2015-01-15 14:10:24,1,1.2,-73.9940032958984,40.751350402832,1,N,-73.9813537597656,40.7611236572265,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
2,2015-01-15 14:00:45,2015-01-15 14:16:31,2,1.18,-74.0064163208007,40.7396545410156,1,N,-73.9899139404296,40.7383956909179,1,10.5,0.0,0.5,2.1,0.0,0.3,13.4
2,2015-01-15 14:00:45,2015-01-15 14:47:12,1,10.89,-74.0064086914062,40.7397651672363,1,N,-73.8711929321289,40.7742118835449,1,40.5,0.0,0.5,9.17,5.33,0.3,55.8
2,2015-01-15 14:00:46,2015-01-15 14:41:54,6,10.39,-73.9930953979492,40.747257232666,1,N,-73.8648300170898,40.7703208923339,1,38.0,0.0,0.5,10.83,5.33,0.3,54.96
2,2015-01-15 14:00:46,2015-01-15 14:33:02,5,2.96,-73.9627304077148,40.774169921875,1,N,-73.9933319091796,40.7498703002929,2,20.5,0.0,0.5,0.0,0.0,0.3,21.3
2,2015-01-15 14:00:46,2015-01-15 14:10:09,1,1.18,-73.9825592041015,40.7732009887695,1,N,-73.964126586914,40.7647094726562,1,8.0,0.0,0.5,1.6,0.0,0.3,10.4
2,2015-01-15 14:00:46,2015-01-15 14:14:51,1,1.62,-73.9761810302734,40.7512054443359,1,N,-73.9863739013671,40.7665863037109,1,10.5,0.0,0.5,2.1,0.0,0.3,13.4
2,2015-01-15 14:00:47,2015-01-15 14:16:01,1,1.56,-73.9592742919921,40.7743759155273,1,N,-73.9763946533203,40.762939453125,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
2,2015-01-15 14:00:47,2015-01-15 14:23:36,5,4.96,-73.9728622436523,40.7435226440429,1,N,-73.9141235351562,40.7649688720703,2,19.0,0.0,0.5,0.0,0.0,0.3,19.8
1,2015-01-26 12:41:08,2015-01-26 12:48:47,2,1.0,-73.9666366577148,40.8046569824218,1,N,-73.9544067382812,40.8083724975585,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
1,2015-01-26 12:41:09,2015-01-26 12:55:10,1,4.3,-73.9666442871093,40.8044166564941,1,N,-73.9911270141601,40.7610702514648,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3
1,2015-01-26 12:41:09,2015-01-26 12:45:08,1,0.5,-73.982810974121,40.7452545166015,1,N,-73.9800415039062,40.7520751953125,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1,2015-01-26 12:41:09,2015-01-26 12:45:39,1,0.8,-73.9914932250976,40.7389373779296,1,N,-73.9885940551757,40.7305107116699,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1,2015-01-26 12:41:10,2015-01-26 13:05:04,1,1.1,-73.9823913574218,40.7574081420898,1,N,-73.9686203002929,40.7615203857421,1,14.5,0.0,0.5,3.05,0.0,0.3,18.35
1,2015-01-26 12:41:10,2015-01-26 13:00:55,1,2.9,-73.9730758666992,40.7803611755371,1,N,-73.9862594604492,40.7466430664062,2,14.0,0.0,0.5,0.0,0.0,0.3,14.8
1,2015-01-26 12:41:11,2015-01-26 12:44:41,1,0.3,-73.9718170166015,40.7569007873535,1,N,-73.9745483398437,40.7517356872558,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
1,2015-01-26 12:41:12,2015-01-26 12:59:47,1,3.5,-73.9734725952148,40.7439231872558,1,N,-73.9820175170898,40.7797355651855,1,15.0,0.0,0.5,3.15,0.0,0.3,18.95
1,2015-01-26 12:41:12,2015-01-26 12:49:49,1,1.2,-74.0126800537109,40.7068367004394,1,N,-74.0160446166992,40.714859008789,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1,2015-01-26 12:41:13,2015-01-26 12:51:16,1,1.3,-73.9763946533203,40.7484016418457,1,N,-73.9940490722656,40.7461624145507,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8
1,2015-01-26 12:41:14,2015-01-26 12:52:40,1,1.9,-73.9892501831054,40.7419853210449,1,N,-74.002586364746,40.7607688903808,1,10.0,0.0,0.5,2.7,0.0,0.3,13.5
1,2015-01-26 12:41:14,2015-01-26 12:48:18,1,1.0,-73.9873504638671,40.7494468688964,1,N,-74.0040740966796,40.7558326721191,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
1,2015-01-26 12:41:15,2015-01-26 12:59:22,1,8.1,-73.8638458251953,40.7697944641113,1,N,-73.9622726440429,40.7116546630859,1,24.5,0.0,0.5,5.05,0.0,0.3,30.35
1,2015-01-26 12:41:15,2015-01-26 12:46:18,1,1.0,-73.9692840576171,40.7611351013183,1,N,-73.9725341796875,40.7495460510253,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2015-01-26 12:41:15,2015-01-26 12:47:11,2,1.6,-74.0072555541992,40.7286834716796,1,N,-73.9950561523437,40.7500038146972,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75
1,2015-01-26 12:41:16,2015-01-26 12:54:54,1,1.6,-73.981201171875,40.7331848144531,1,N,-73.9785537719726,40.7480888366699,1,10.0,0.0,0.5,1.0,0.0,0.3,11.8
1,2015-01-26 12:41:17,2015-01-26 13:00:18,1,3.2,-73.9922943115234,40.7538375854492,1,N,-73.9962997436523,40.7404975891113,1,14.5,0.0,0.5,3.05,0.0,0.3,18.35
1,2015-01-26 12:41:18,2015-01-26 12:46:41,1,1.0,-73.9674835205078,40.7660102844238,1,N,-73.960952758789,40.7779502868652,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8
1,2015-01-26 12:41:19,2015-01-26 12:56:36,1,2.2,-73.9575958251953,40.7745285034179,1,N,-73.9845886230468,40.7697563171386,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
1,2015-01-26 12:41:20,2015-01-26 12:47:38,1,0.7,-73.9523239135742,40.7770462036132,1,N,-73.9623565673828,40.7773361206054,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
1,2015-01-26 12:41:21,2015-01-26 13:07:25,1,4.2,-73.9862823486328,40.7468376159667,1,N,-73.9446640014648,40.7950057983398,2,19.5,0.0,0.5,0.0,0.0,0.3,20.3
1,2015-01-26 12:41:21,2015-01-26 13:03:26,2,16.3,-73.9983901977539,40.7616806030273,3,N,-74.1772384643554,40.6950416564941,1,60.5,0.0,0.0,15.3,15.75,0.3,91.85
2,2015-01-07 14:58:06,2015-01-07 15:23:00,1,3.12,-73.9689636230468,40.7641448974609,1,N,-73.9929962158203,40.7270011901855,1,17.0,0.0,0.5,2.22,0.0,0.3,20.02
1,2015-01-15 10:26:13,2015-01-15 10:30:49,1,0.8,-73.9722366333007,40.7455940246582,1,N,-73.9646682739257,40.7560195922851,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3
1,2015-01-15 10:26:14,2015-01-15 10:42:16,1,1.9,-73.9494857788085,40.7720718383789,1,N,-73.9707260131835,40.7583923339843,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
1,2015-01-15 10:26:14,2015-01-15 10:51:03,1,2.6,-73.9617614746093,40.7642707824707,1,N,-73.9892196655273,40.7420654296875,1,16.0,0.0,0.5,3.35,0.0,0.3,20.15
1,2015-01-15 10:26:14,2015-01-15 10:38:13,1,0.8,-73.9934387207031,40.7420005798339,1,N,-73.987449645996,40.7520217895507,1,8.5,0.0,0.5,1.85,0.0,0.3,11.15
1,2015-01-15 10:26:14,2015-01-15 10:49:00,2,6.8,-73.9729766845703,40.7611351013183,1,N,-74.0097122192382,40.7095642089843,1,23.0,0.0,0.5,4.5,0.0,0.3,28.3
1,2015-01-15 10:26:15,2015-01-15 10:34:40,1,1.3,-73.947639465332,40.7751426696777,1,N,-73.960693359375,40.7608070373535,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3
1,2015-01-15 10:26:15,2015-01-15 10:35:33,1,0.7,-73.9851684570312,40.7512130737304,1,N,-73.9795150756835,40.7618865966796,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
1,2015-01-15 10:26:15,2015-01-15 10:33:37,1,0.3,-73.9838714599609,40.7424545288085,1,N,-73.9873046875,40.7440605163574,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
1,2015-01-15 10:26:15,2015-01-15 10:36:03,1,1.4,-73.9681549072265,40.7623596191406,1,N,-73.9816436767578,40.7470703125,1,8.0,0.0,0.5,1.2,0.0,0.3,10.0
1,2015-01-15 10:26:16,2015-01-15 10:32:04,1,1.2,-74.0055465698242,40.7267761230468,1,N,-74.0134811401367,40.7136573791503,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75
1,2015-01-15 10:26:16,2015-01-15 11:08:10,2,12.6,-73.8627395629882,40.7688446044921,1,N,-73.9895629882812,40.7588386535644,2,40.0,0.0,0.5,0.0,5.33,0.3,46.13
1,2015-01-15 10:26:16,2015-01-15 10:26:42,2,0.0,-73.9876556396484,40.7436447143554,5,N,-73.9874877929687,40.7434844970703,1,60.0,0.0,0.0,15.0,0.0,0.3,75.3
1,2015-01-15 10:26:17,2015-01-15 10:27:28,1,0.0,-73.9465255737304,40.7449913024902,1,N,-73.9465255737304,40.7449913024902,2,3.0,0.0,0.5,0.0,0.0,0.3,3.8
2,2015-01-07 14:58:07,2015-01-07 15:05:03,1,1.08,-73.9881057739257,40.7690505981445,1,N,-73.9815139770507,40.7593460083007,1,6.5,0.0,0.5,1.62,0.0,0.3,8.92
